"Time (ms)","Centre de gravité"
"14194","-35.7407"
"14227","-35.75302"
"14260","-35.75911"
"14294","-35.7566"
"14327","-35.74661"
"14360","-35.73473"
"14394","-35.73288"
"14427","-35.76086"
"14460","-35.8456"
"14494","-36.01491"
"14527","-36.28207"
"14560","-36.63015"
"14594","-37.01885"
"14627","-37.40411"
"14660","-37.73962"
"14694","-37.97881"
"14727","-38.09613"
"14760","-38.09742"
"14794","-38.01151"
"14827","-37.88685"
"14860","-37.78877"
"14894","-37.76585"
"14927","-37.80222"
"14960","-37.82293"
"14994","-37.75364"
"15027","-37.57039"
"15060","-37.31181"
"15094","-37.05726"
"15127","-36.8901"
"15160","-36.87226"
"15194","-37.00634"
"15227","-37.17904"
"15260","-37.14968"
"15294","-36.60287"
"15327","-35.22823"
"15360","-32.82287"
"15394","-29.38643"
"15427","-25.12632"
"15460","-20.37392"
"15494","-15.5044"
"15527","-10.88825"
"15560","-6.813316"
"15594","-3.415894"
"15627","-0.7455673"
"15660","1.127319"
"15694","2.153793"
"15727","2.407784"
"15760","2.062935"
"15794","1.29174"
"15827","0.2124634"
"15860","-1.090828"
"15894","-2.520264"
"15927","-3.953194"
"15960","-5.272316"
"15994","-6.382591"
"16027","-7.208885"
"16060","-7.701889"
"16094","-7.839989"
"16127","-7.611053"
"16160","-7.003151"
"16194","-6.030586"
"16227","-4.770927"
"16260","-3.371925"
"16294","-2.015388"
"16327","-0.865181"
"16360","-0.03385162"
"16394","0.4320297"
"16427","0.5528107"
"16460","0.3985519"
"16494","0.06364441"
"16527","-0.3637314"
"16560","-0.8264618"
"16594","-1.294144"
"16627","-1.75135"
"16660","-2.19603"
"16694","-2.626633"
"16727","-3.030876"
"16760","-3.389008"
"16794","-3.670036"
"16827","-3.836975"
"16860","-3.876923"
"16894","-3.822945"
"16927","-3.74472"
"16960","-3.715942"
"16994","-3.785515"
"17027","-3.966484"
"17060","-4.235733"
"17094","-4.542397"
"17127","-4.815994"
"17160","-4.982155"
"17194","-4.996025"
"17227","-4.866882"
"17260","-4.655243"
"17294","-4.441307"
"17327","-4.281303"
"17360","-4.190117"
"17394","-4.154617"
"17427","-4.149994"
"17460","-4.147934"
"17494","-4.119865"
"17527","-4.039413"
"17560","-3.888519"
"17594","-3.671097"
"17627","-3.424644"
"17660","-3.204582"
"17694","-3.04821"
"17727","-2.959557"
"17760","-2.92247"
"17794","-2.91626"
"17827","-2.92347"
"17860","-2.93235"
"17894","-2.936646"
"17927","-2.934616"
"17960","-2.928566"
"17994","-2.925163"
"18027","-2.936302"
"18060","-2.979179"
"18094","-3.073715"
"18127","-3.235001"
"18160","-3.458038"
"18194","-3.705475"
"18227","-3.923157"
"18260","-4.075874"
"18294","-4.161697"
"18327","-4.198158"
"18360","-4.206177"
"18394","-4.202293"
"18427","-4.196533"
"18460","-4.193314"
"18494","-4.193398"
"18527","-4.195709"
"18560","-4.198769"
"18594","-4.201462"
"18627","-4.203484"
"18660","-4.205429"
"18694","-4.208549"
"18727","-4.214455"
"18760","-4.224419"
"18794","-4.238518"
"18827","-4.254433"
"18860","-4.265968"
"18894","-4.261757"
"18927","-4.225098"
"18960","-4.136559"
"18994","-3.981567"
"19027","-3.765572"
"19060","-3.525978"
"19094","-3.31575"
"19127","-3.165993"
"19160","-3.069977"
"19194","-2.996101"
"19227","-2.905884"
"19260","-2.768585"
"19294","-2.577438"
"19327","-2.359543"
"19360","-2.156448"
"19394","-1.985321"
"19427","-1.824356"
"19460","-1.632133"
"19494","-1.37825"
"19527","-1.065239"
"19560","-0.72155"
"19594","-0.3782501"
"19627","-0.06269073"
"19660","0.2075272"
"19694","0.4455261"
"19727","0.6969147"
"19760","1.008743"
"19794","1.397041"
"19827","1.843163"
"19860","2.316147"
"19894","2.798103"
"19927","3.292107"
"19960","3.803429"
"19994","4.319107"
"20027","4.809944"
"20060","5.244362"
"20094","5.593864"
"20127","5.823318"
"20160","5.895744"
"20194","5.808411"
"20227","5.615417"
"20260","5.400307"
"20294","5.228508"
"20327","5.129608"
"20360","5.111702"
"20394","5.17765"
"20427","5.328636"
"20460","5.554214"
"20494","5.821495"
"20527","6.089722"
"20560","6.342178"
"20594","6.591995"
"20627","6.852356"
"20660","7.107445"
"20694","7.319893"
"20727","7.464241"
"20760","7.54229"
"20794","7.571678"
"20827","7.57222"
"20860","7.559891"
"20894","7.545181"
"20927","7.533478"
"20960","7.526443"
"20994","7.523598"
"21027","7.523621"
"21060","7.525101"
"21094","7.526794"
"21127","7.527802"
"21160","7.527695"
"21194","7.526642"
"21227","7.525429"
"21260","7.525414"
"21294","7.52832"
"21327","7.535919"
"21360","7.549187"
"21394","7.566856"
"21427","7.583267"
"21460","7.585777"
"21494","7.552818"
"21527","7.45472"
"21560","7.260643"
"21594","6.955795"
"21627","6.560608"
"21660","6.129242"
"21694","5.724449"
"21727","5.386101"
"21760","5.109703"
"21794","4.853508"
"21827","4.573952"
"21860","4.257362"
"21894","3.91713"
"21927","3.571182"
"21960","3.235069"
"21994","2.916069"
"22027","2.594772"
"22060","2.229942"
"22094","1.789314"
"22127","1.26265"
"22160","0.6493301"
"22194","-0.05260468"
"22227","-0.8431702"
"22260","-1.714775"
"22294","-2.656654"
"22327","-3.658348"
"22360","-4.713852"
"22394","-5.827957"
"22427","-7.001312"
"22460","-8.206512"
"22494","-9.380867"
"22527","-10.4407"
"22560","-11.32622"
"22594","-12.03882"
"22627","-12.6177"
"22660","-13.09344"
"22694","-13.47591"
"22727","-13.77242"
"22760","-14.00906"
"22794","-14.22845"
"22827","-14.45995"
"22860","-14.69416"
"22894","-14.89445"
"22927","-15.03385"
"22960","-15.1126"
"22994","-15.14727"
"23027","-15.15666"
"23060","-15.15491"
"23094","-15.14908"
"23127","-15.13921"
"23160","-15.11934"
"23194","-15.07952"
"23227","-15.0095"
"23260","-14.90577"
"23294","-14.78304"
"23327","-14.67772"
"23360","-14.62881"
"23394","-14.65588"
"23427","-14.7534"
"23460","-14.89891"
"23494","-15.07498"
"23527","-15.28278"
"23560","-15.52522"
"23594","-15.78471"
"23627","-16.03314"
"23660","-16.26377"
"23694","-16.49933"
"23727","-16.76451"
"23760","-17.05785"
"23794","-17.35706"
"23827","-17.64555"
"23860","-17.91376"
"23894","-18.13776"
"23927","-18.2859"
"23960","-18.35693"
"23994","-18.39163"
"24027","-18.43369"
"24060","-18.49672"
"24094","-18.58014"
"24127","-18.69483"
"24160","-18.86071"
"24194","-19.08698"
"24227","-19.35715"
"24260","-19.64246"
"24294","-19.93281"
"24327","-20.23974"
"24360","-20.57265"
"24394","-20.93611"
"24427","-21.34714"
"24460","-21.82249"
"24494","-22.33479"
"24527","-22.79785"
"24560","-23.11062"
"24594","-23.20985"
"24627","-23.08418"
"24660","-22.75857"
"24694","-22.26459"
"24727","-21.61887"
"24760","-20.84223"
"24794","-19.99103"
"24827","-19.14702"
"24860","-18.38131"
"24894","-17.74184"
"24927","-17.26572"
"24960","-16.98396"
"24994","-16.90044"
"25027","-16.96578"
"25060","-17.09536"
"25094","-17.2253"
"25127","-17.34431"
"25160","-17.48504"
"25194","-17.70184"
"25227","-18.04345"
"25260","-18.52604"
"25294","-19.12476"
"25327","-19.78189"
"25360","-20.42267"
"25394","-20.98698"
"25427","-21.45038"
"25460","-21.80692"
"25494","-22.05494"
"25527","-22.21184"
"25560","-22.3209"
"25594","-22.43502"
"25627","-22.59541"
"25660","-22.81056"
"25694","-23.04202"
"25727","-23.22081"
"25760","-23.28712"
"25794","-23.21345"
"25827","-23.00732"
"25860","-22.71012"
"25894","-22.3787"
"25927","-22.05676"
"25960","-21.7767"
"25994","-21.58463"
"26027","-21.53349"
"26060","-21.63778"
"26094","-21.84479"
"26127","-22.05836"
