"Time (ms)","Centre de gravité"
"15494","203.4752"
"15527","206.0329"
"15560","207.483"
"15594","208.0822"
"15627","208.1807"
"15660","208.1218"
"15694","208.1096"
"15727","208.1662"
"15760","208.2374"
"15794","208.2883"
"15827","208.3136"
"15860","208.319"
"15894","208.3114"
"15927","208.2933"
"15960","208.2645"
"15994","208.2264"
"16027","208.1922"
"16060","208.1988"
"16094","208.3146"
"16127","208.6258"
"16160","209.2056"
"16194","210.0957"
"16227","211.2738"
"16260","212.5988"
"16294","213.8408"
"16327","214.8169"
"16360","215.4898"
"16394","215.9372"
"16427","216.2442"
"16460","216.4539"
"16494","216.6115"
"16527","216.7864"
"16560","217.0233"
"16594","217.292"
"16627","217.5179"
"16660","217.6656"
"16694","217.7737"
"16727","217.9184"
"16760","218.1574"
"16794","218.4924"
"16827","218.8937"
"16860","219.3494"
"16894","219.8549"
"16927","220.3788"
"16960","220.875"
"16994","221.3171"
"17027","221.7112"
"17060","222.0645"
"17094","222.3733"
"17127","222.6583"
"17160","222.9543"
"17194","223.2472"
"17227","223.4765"
"17260","223.6043"
"17294","223.6444"
"17327","223.6328"
"17360","223.6"
"17394","223.5646"
"17427","223.5405"
"17460","223.5464"
"17494","223.612"
"17527","223.7708"
"17560","224.0282"
"17594","224.328"
"17627","224.5787"
"17660","224.7267"
"17694","224.7825"
"17727","224.7845"
"17760","224.7667"
"17794","224.7488"
"17827","224.737"
"17860","224.7294"
"17894","224.7219"
"17927","224.7125"
"17960","224.707"
"17994","224.724"
"18027","224.7953"
"18060","224.9569"
"18094","225.2152"
"18127","225.5143"
"18160","225.7627"
"18194","225.9072"
"18227","225.958"
"18260","225.9541"
"18294","225.9298"
"18327","225.9055"
"18360","225.8891"
"18394","225.8811"
"18427","225.8788"
"18460","225.8789"
"18494","225.8787"
"18527","225.8755"
"18560","225.8664"
"18594","225.8484"
"18627","225.8211"
"18660","225.7911"
"18694","225.7794"
"18727","225.8275"
"18760","225.9922"
"18794","226.3159"
"18827","226.7815"
"18860","227.3063"
"18894","227.7797"
"18927","228.1119"
"18960","228.2683"
"18994","228.2601"
"19027","228.1071"
"19060","227.8352"
"19094","227.5004"
"19127","227.1668"
"19160","226.8502"
"19194","226.5307"
"19227","226.2236"
"19260","225.986"
"19294","225.8518"
"19327","225.8034"
"19360","225.8012"
"19394","225.812"
"19427","225.8168"
"19460","225.811"
"19494","225.8026"
"19527","225.8135"
"19560","225.8787"
"19594","226.0361"
"19627","226.2939"
"19660","226.596"
"19694","226.8492"
"19727","226.9973"
"19760","227.0489"
"19794","227.0476"
"19827","227.0442"
"19860","227.0892"
"19894","227.2251"
"19927","227.4617"
"19960","227.7492"
"19994","228.0123"
"20027","228.2265"
"20060","228.4353"
"20094","228.685"
"20127","228.962"
"20160","229.2138"
"20194","229.4263"
"20227","229.6448"
"20260","229.9118"
"20294","230.2028"
"20327","230.4441"
"20360","230.589"
"20394","230.6485"
"20427","230.6607"
"20460","230.6605"
"20494","230.6678"
"20527","230.6851"
"20560","230.6947"
"20594","230.6554"
"20627","230.5081"
"20660","230.202"
"20694","229.7338"
"20727","229.152"
"20760","228.5273"
"20794","227.9349"
"20827","227.4537"
"20860","227.1513"
"20894","227.0567"
"20927","227.1584"
"20960","227.4152"
"20994","227.7534"
"21027","228.0964"
"21060","228.4222"
"21094","228.7489"
"21127","229.0611"
"21160","229.3012"
"21194","229.4331"
"21227","229.4715"
"21260","229.4553"
"21294","229.4236"
"21327","229.4138"
"21360","229.466"
"21394","229.6175"
"21427","229.8745"
"21460","230.1798"
"21494","230.4402"
"21527","230.6003"
"21560","230.6683"
"21594","230.6808"
"21627","230.6701"
"21660","230.6553"
"21694","230.6439"
"21727","230.637"
"21760","230.6329"
"21794","230.629"
"21827","230.6225"
"21860","230.6116"
"21894","230.5975"
"21927","230.5876"
"21960","230.6001"
"21994","230.6648"
"22027","230.8137"
"22060","231.0517"
"22094","231.3273"
"22127","231.5671"
"22160","231.7561"
"22194","231.9599"
"22227","232.2627"
"22260","232.6984"
"22294","233.2408"
"22327","233.8416"
"22360","234.4599"
"22394","235.0662"
"22427","235.6362"
"22460","236.1488"
"22494","236.5983"
"22527","236.9953"
"22560","237.3321"
"22594","237.5728"
"22627","237.7006"
"22660","237.7419"
"22694","237.7369"
"22727","237.7149"
"22760","237.6899"
"22794","237.6668"
"22827","237.6513"
"22860","237.6585"
"22894","237.7163"
"22927","237.8563"
"22960","238.0842"
"22994","238.3513"
"23027","238.5898"
"23060","238.7951"
"23094","239.0471"
"23127","239.4414"
"23160","239.9992"
"23194","240.6548"
"23227","241.3407"
"23260","242.0635"
"23294","242.8936"
"23327","243.8993"
"23360","245.0682"
"23394","246.2944"
"23427","247.4659"
"23460","248.5295"
"23494","249.4479"
"23527","250.1673"
"23560","250.6751"
"23594","251.04"
"23627","251.343"
"23660","251.5758"
"23694","251.6402"
"23727","251.4514"
"23760","251.0164"
"23794","250.4169"
"23827","249.7594"
"23860","249.1557"
"23894","248.7262"
"23927","248.5806"
"23960","248.7593"
"23994","249.1947"
"24027","249.7421"
"24060","250.2412"
"24094","250.5663"
"24127","250.6602"
"24160","250.5346"
"24194","250.2622"
"24227","249.9846"
"24260","249.8761"
"24294","250.0445"
"24327","250.4653"
"24360","251.0086"
"24394","251.5034"
"24427","251.7903"
"24460","251.7622"
"24494","251.3897"
"24527","250.739"
"24560","249.9603"
"24594","249.2213"
"24627","248.6592"
"24660","248.3808"
"24694","248.4584"
"24727","248.9078"
"24760","249.6549"
"24794","250.5199"
"24827","251.2812"
"24860","251.789"
"24894","252.017"
"24927","252.0134"
"24960","251.8319"
"24994","251.5243"
"25027","251.1748"
